salary,rent,food,entertainment,utilities,transportation,insurance,savings,subscriptions,travels,emi,future_expense_target
194245,24426,26867,7277,7038,2259,7351,45894,961,18049,6792,149502.78716765266
128669,21093,9880,4296,12248,18578,1249,27360,4047,23856,10632,139346.74154551362
130329,28176,2720,3318,8954,10212,5985,23969,4437,18471,33962,146399.8983110976
191580,42548,19151,12411,11993,3577,5540,3963,259,3653,9573,115980.48499587526
58794,20996,16341,18361,3998,4978,5844,1938,4163,18539,10476,106808.32912595151
40753,33211,12854,7712,9269,17145,2675,46848,4778,803,19608,161436.94316935714
133684,27127,20895,1142,5795,5748,5293,16118,4751,255,25390,115022.9036909745
171283,8426,21341,12482,4767,3251,3410,30054,4595,6757,1653,100879.30613009092
47238,9123,6660,14014,11957,19699,543,47929,2921,22141,12737,155049.0870530446
104243,4348,10927,2659,13722,3080,8065,26637,2792,24977,1823,102113.34129772453
66086,16261,25919,626,2316,11123,2238,17616,2605,3369,26928,113138.02190362004
47639,21580,7798,4551,3172,3955,9555,27329,3967,11023,31454,127616.06956286154
138058,15755,4725,11153,3338,12943,4312,41842,1338,9962,23345,134860.38278478716
189244,12864,18258,18904,2853,5752,3769,16668,4798,11428,27159,127535.49369654535
189132,10767,4073,15606,5094,16710,752,17902,2064,20346,35605,131161.11507273556
128748,38131,13311,4916,5764,10818,9478,31247,3973,15655,35061,170210.06888941192
73350,42102,26311,12180,8740,16724,1618,7440,740,29701,13834,163144.42585010803
96779,19277,10695,6899,13297,18193,5201,29985,1914,27631,3678,139070.18917693506
72848,6783,3383,7440,8826,14299,7958,9254,127,8868,2526,70223.94512466784
131546,44601,9957,15475,13460,2080,2977,27477,400,8021,38489,170030.07550000012
128903,35607,19807,5245,8184,16168,8666,40355,3218,26942,20436,187327.1523811549
105122,34240,16922,13741,7150,6274,7593,38109,1642,21302,38758,193340.8549282623
36690,8209,9788,18568,12206,5449,4092,44933,3800,20292,32902,162217.53307188753
135571,43451,21290,4405,7388,6717,2325,46753,1027,21376,24888,187273.94403125023
157735,46275,12303,16666,13131,10112,8295,25660,1271,27643,18439,183873.40026388154
26189,9996,9433,11766,8549,15854,3747,36723,4301,7716,32567,143169.2499320804
171745,22594,23192,17,2028,4783,4338,13937,3282,28344,5435,113052.94457348817
154661,42884,18279,3502,4147,19656,4247,37611,4163,14768,23348,179771.14399012923
121945,10532,6619,6221,10193,6809,7799,12122,34,5791,13104,82282.35558614487
191176,11402,10417,15647,1845,16942,4309,37218,854,323,2695,105674.80716415728
101017,38965,10274,8978,1612,5378,5499,32034,991,3114,17035,129870.4846042727
147224,46080,4499,10386,10291,1375,1898,48198,1974,9038,7954,144170.88852341814
107028,17233,4261,7103,5551,1862,7764,21405,1625,20072,8523,97373.22911533042
198382,10591,25704,12435,5867,13206,349,24212,3347,26939,12354,137459.9878279819
153234,29927,20778,7330,5039,1552,3170,25937,4340,23938,29156,156979.7237357602
100110,46124,20624,2431,12347,19943,5616,11976,3018,3205,24099,151068.18748008946
174165,36059,27566,12145,6445,10921,5947,16203,3078,11277,8019,140071.76270189282
115400,30482,29346,4451,12854,13708,2439,13895,2325,1717,32850,148562.15786443523
25167,43537,6547,12601,5595,5078,8251,1490,4198,15922,38125,148331.96636327074
63743,29301,26561,3763,721,14969,1465,49366,514,17116,37687,188787.93179569428
39525,37899,10797,4760,675,10439,9433,1896,2549,2905,18105,104071.28160360032
140819,43692,14359,8679,8798,19535,4787,6460,3765,5199,20759,137670.59543656412
172059,36259,13898,17242,2125,18682,4864,20882,4712,26122,16046,166157.51311511773
102074,10540,2353,17155,10271,11225,7984,34492,3035,12013,28077,140277.21155942866
89166,11929,22110,10867,12271,12657,8841,39526,1914,12799,9998,148485.805153786
159724,18691,3186,2643,636,16296,6441,2990,3238,870,34184,93411.3525158702
136084,47117,3552,5768,13648,2856,6092,22523,4827,5214,20689,134822.00398514152
110902,25295,18887,7104,953,14276,733,12120,4729,18984,5947,112178.96262521554
131817,21354,27749,212,12420,13310,6307,39658,2385,12876,17038,160405.73581066605
177336,10448,17055,4247,11952,3706,5778,32607,3934,2224,29185,124288.72303813849
151648,29544,5539,4334,12019,13721,3119,50,2392,22813,4094,102073.45314224622
92799,36966,10563,14648,11725,8778,3560,42165,4928,2201,33270,172190.8296297797
23764,32834,7718,11370,13528,15316,7178,23005,1382,16571,36299,171291.20967173736
79887,7553,29217,15009,4076,497,1897,23901,2629,7097,14775,110742.09722598288
176009,31203,17004,16692,1267,19156,6210,13864,3118,28519,20569,161172.7874575072
184296,36058,22784,10168,10070,19465,3670,34682,666,15670,3176,163279.83074088086
55878,25144,23903,1146,3466,16650,3226,5848,454,9913,14999,109304.31193072489
138217,3350,16208,895,10774,13754,5946,33314,3686,26620,5199,122291.00603049585
188747,30856,13250,13745,14295,4520,9133,29599,2538,15206,26638,161570.56772427878
110461,48988,2583,18710,5493,6525,4325,4858,3762,14493,2009,113914.12892127449
34202,42431,26036,10526,2277,7728,9846,2732,1202,19609,23016,147353.6817903365
172003,37297,29389,7607,3109,7415,7835,35803,4808,21863,35493,193311.54893400418
89619,31690,20628,18874,13579,11207,1806,39697,161,17784,33385,195607.86225778336
167564,27491,28092,730,9610,11185,7366,29915,2524,26777,20798,170728.65161967694
86767,22081,19536,17498,13858,18862,5860,24372,1437,27228,25917,181196.9874867609
118880,47117,26994,15785,3830,11778,9548,36931,3711,7148,5844,173907.35472416598
161902,48206,6302,14626,10726,9820,6095,26148,2089,27062,4464,158132.95758106603
68215,15260,29887,8369,11408,16101,7,7214,908,23676,28319,145017.30720720405
46617,27717,13009,16789,5190,5868,8808,47571,544,12279,30034,175396.2674583675
99109,24533,10369,15457,14305,6316,4820,35112,172,4348,29091,147353.12347640272
75873,33304,23919,6059,5256,18618,6786,5537,1281,5169,36164,147119.5880245234
177800,29741,2667,9288,7768,1849,8083,6505,2817,11332,36108,118866.6603037297
134785,8077,14260,10974,4719,3186,743,45194,4543,25810,11494,130421.24328276176
147071,45290,11662,16144,13971,8744,4094,3478,3479,17131,14384,141608.57142940586
62908,31320,7814,18703,924,15694,4839,4014,935,19766,37758,143471.44380007795
60924,9717,7582,14691,13323,19318,5036,31295,4950,2555,16474,127576.77134468827
46071,32592,5141,14761,2945,1901,6222,42808,1128,9219,20850,142449.33433145806
38839,15186,29920,13285,7505,14784,7394,20217,345,21987,8172,145710.76094815694
170902,46065,27332,1,4963,9776,9926,27649,1964,21477,27465,181602.5081749421
193437,11584,12371,13348,6569,1756,3679,46984,2266,15091,22922,141385.3912487946
123115,18035,5731,1058,7370,10543,7558,3012,1268,16498,21609,94635.82435944946
93363,5872,23650,10803,4707,6838,3127,37708,2316,28165,8071,132851.72631705418
137379,26363,20076,1906,5716,12533,1214,3271,3615,20020,5810,102917.67659130075
135660,43132,28045,10301,7800,4765,7115,47040,701,7559,4512,168938.74311154656
178396,45934,29213,13257,13626,4255,8060,45508,1826,10259,194,178790.64404453206
46088,32223,28083,13956,10295,9605,9655,5763,1660,18509,26148,161594.9735675292
126110,44154,15638,17589,4888,13919,376,40511,4857,25523,37280,207615.09938628934
88459,36636,27181,19179,4090,11573,9805,40418,942,28064,2849,184437.7977792721
123305,39600,24824,16572,10258,17655,7692,41659,4178,2080,25930,193836.15361962144
125780,15613,25088,4295,13113,2232,8269,23795,1843,10800,35205,145533.0604049847
82406,16779,5679,11632,1768,7450,7397,43842,4029,25108,34651,165110.83465121107
116888,22988,11627,10355,14580,13199,602,24389,1991,3778,23074,131604.19354201815
58703,3205,8238,16743,7334,18046,1905,16539,2466,10745,28283,115379.76544180713
85422,26456,6216,18072,4171,18934,2458,22699,2905,12440,6113,125542.90879304633
40614,22145,3489,341,4394,11563,768,18304,542,24427,13555,101172.88052932647
167783,10046,28960,6923,761,5396,4887,44770,4848,3076,24632,139898.24802148558
114406,30284,11171,1744,8461,14532,8672,49301,17,7583,17021,154936.04662230675
168138,44145,20643,17402,4830,2272,6328,24113,1788,21999,31188,182964.96245783585
195363,14724,21427,1251,8484,3409,9734,22717,1907,9315,7466,101671.57085104448
52891,37776,28876,12859,7661,7309,3945,12361,2567,4370,38291,160640.98236753742
151825,29172,3809,12174,10500,7682,4329,16199,2779,27255,33766,150085.37329779982
60882,9656,1903,13789,7252,12584,7410,19365,3171,18588,35716,130880.94333568373
185446,29414,28083,8337,8483,2548,4096,59,3627,5752,24736,120654.85380454472
59293,23649,1312,4698,5281,19005,6630,32556,3397,20967,24499,143953.02184986672
154650,14171,26659,19765,3701,14090,72,15136,3290,27775,31180,158693.19805654875
106586,14909,29760,19082,10346,5193,398,3774,4145,3174,3183,96267.28341126164
141896,25172,18592,19319,3446,18222,5162,36058,2664,23707,19496,178835.3973569937
170301,6883,14588,5442,9255,6056,2159,13013,262,17577,28039,106441.11115031017
88474,19089,21127,9380,7015,1448,5949,20716,198,22286,22845,133442.95602744227
134461,6551,5315,4376,12520,8670,9421,10051,4844,26308,32376,123476.13645510998
193958,9013,23427,14085,1447,18471,8651,18465,1129,13505,35374,145727.87186746765
164947,32406,23675,17506,9118,1800,6180,27351,1300,24762,32973,178968.2823055395
141007,3063,9619,5445,2778,549,5135,2041,3627,17401,19856,71751.5499323357
82742,34747,16693,17698,12260,6025,1508,36452,4873,23710,4208,163130.7926560342
120731,22022,26607,17208,8504,6588,8984,44462,4291,13918,20740,177312.76156894246
110276,10041,12737,18557,1076,8158,9714,27647,534,7737,38632,139197.56779326196
99686,42377,12529,9658,8144,19055,160,22126,2485,22516,292,141311.89955375588
160773,33912,6214,1769,7149,2487,6116,4765,4166,21293,17429,108574.86602843928
43291,4826,3616,11931,4506,14597,2770,32024,2917,1560,28712,109189.06555565256
44116,4503,27760,9611,13604,1819,301,6916,535,27305,24926,118688.59943626342
25886,9880,22061,2166,5548,18996,6381,84,2718,17632,26373,115418.43039137818
33672,44726,27119,4816,6928,7297,3269,47399,2727,27846,13757,189029.5890449518
34508,36344,16929,16748,4957,1853,9596,1845,3781,6096,22075,124969.77674603385
114204,13164,14927,13033,12527,18039,6258,20779,1050,5925,12145,123408.71517669012
129306,11229,8282,12368,14542,1951,9736,41795,1831,3733,9649,119073.32014043833
189008,24247,5833,12367,3698,9720,9804,27162,3299,7068,37635,143179.0863917808
197262,22046,16110,4592,14928,1186,3252,4864,2215,13695,27734,114196.95358144498
23281,30591,22009,2538,4447,1770,2864,17634,3283,25617,2365,114451.21584531294
148686,14590,1594,18052,2860,8440,7190,2426,463,4043,26050,89753.66501700657
123258,44884,7622,12252,8176,9587,1900,2282,2112,27199,4499,125583.10710522287
115386,31002,16741,9502,11266,12205,4096,30157,868,1341,15650,136973.29884662697
198731,11060,19959,312,9915,18493,4995,31689,1720,4843,29741,138102.54692665965
136294,47398,11227,16491,4637,9971,7706,31407,3976,8641,28307,174227.70334356205
163996,12864,10500,3213,9993,10962,3663,3932,1144,12799,16709,89707.1622818071
150363,48481,12477,16309,10609,16572,5281,26637,2996,4569,28771,179098.0431356598
179540,31050,29649,6326,14190,12172,2293,8305,1887,18593,6772,135424.201018075
179451,2761,21968,266,7653,15618,1607,15715,2512,19414,27934,117397.92095164236
111465,4094,20723,17524,1011,10483,2074,11691,2717,6717,25419,103848.86215311885
122543,31780,18935,13532,6117,340,9756,40840,145,23603,38743,185938.8732952747
77962,22165,18001,6306,3295,16913,9044,20969,1772,28532,37525,167873.85553068097
167736,46540,2483,7344,14133,9813,7197,40037,926,29414,19686,183489.4789366721
33633,46875,18238,4523,6681,6222,6812,37249,4352,19926,34825,192367.40839184192
64337,33115,13048,12955,12856,4804,8157,48470,2416,23416,39736,208095.83191225794
24932,48182,10439,365,4902,17168,7880,8180,2826,19284,37460,160873.050492715
36205,16923,11568,7127,4833,2686,2729,49420,3053,15106,3733,118867.57889868491
105470,47698,19965,6720,10846,5489,296,37631,1268,16822,12559,161282.53875349747
71111,39016,7767,16504,5904,15217,5666,3866,481,10551,26362,133458.86744426552
69541,49166,14907,10269,5052,5901,548,6471,3732,17417,28895,147687.0563937603
90719,16496,19562,1479,4965,16374,658,45115,4421,16654,39891,173681.0784194449
105787,17814,4794,8655,9584,1288,8295,4881,4677,26254,7902,97180.6531510299
171816,26330,5403,14536,1508,18514,7783,28955,41,952,6155,112173.70238114853
153125,10197,25387,9079,10889,17317,7367,34819,1888,8313,2830,132145.69514092218
151060,12207,18051,16349,1052,4339,4309,49606,4297,12769,39387,166885.55234970854
123312,34088,29298,5027,4209,12048,9738,1570,652,9451,7933,118095.4959598907
159431,9729,25070,12378,12913,10689,2203,13416,1670,24995,9725,124669.65567979873
132994,19604,14614,2241,9864,1149,6485,38977,3167,29271,29714,159465.2209533231
141004,19995,7238,16463,9231,3777,8730,14450,590,12063,15422,110464.76261635784
131441,49217,2081,7277,5673,13951,650,1414,1542,12632,23370,121567.68377723868
54934,4798,26235,3602,1770,9179,3882,36428,741,28676,5841,125741.16282384537
60874,12431,22529,17379,4341,17459,9426,9290,1723,6812,39611,147796.9350893596
84737,7063,15345,5990,1973,5155,7373,43113,874,14325,21460,124713.11567569058
163533,42253,19021,9578,12143,12976,4334,4414,1482,8042,25079,144772.17730262305
129502,31262,19000,17872,7842,899,7953,43655,1259,6753,17101,157948.62933974696
41566,38536,19274,2701,781,5515,8010,41071,2864,7042,20398,153315.57213399364
65006,6880,21745,11093,7046,5381,3188,31336,4908,9750,21964,127491.97967264205
113052,14101,3615,16123,5993,6324,8246,33089,2574,18925,537,113442.19603447968
78641,43749,4605,16168,6911,17486,8150,18027,4362,5293,21250,148859.14897753886
120949,29365,29208,8882,9928,17862,4116,15385,4354,27355,6287,156121.43609645125
132849,14333,18556,11602,5640,9083,9496,10840,4652,453,35413,122111.49950422045
66064,26112,6854,18321,11387,14009,198,21071,1693,12752,3709,118544.0336438812
70368,34965,9657,8500,3023,6839,1815,12209,4212,8773,18153,112820.72221409089
117005,7529,10420,14171,5048,13696,9803,4148,2075,28421,10219,108541.537713699
162263,42559,3060,4034,10627,9647,1744,11602,720,2945,32343,122408.85952363645
119509,36238,29096,13053,10383,6910,374,7579,212,29741,25582,166571.76303081244
92239,22709,14911,17306,10242,15047,6712,34421,4104,13252,15227,155566.00649382634
102147,26701,12593,18567,11081,16835,2195,37744,4200,7384,30152,175692.35289202616
54904,26338,25610,7931,5861,10040,9274,21760,2433,16972,2263,132926.43887760217
174767,46803,21986,7547,5927,17714,35,39418,1780,26901,34575,209225.91721557523
130227,37911,4457,17526,13235,8463,3655,10125,182,29246,23206,151127.07796323014
158030,35591,3495,3286,12701,5416,6755,36225,963,13592,27692,147895.4943799858
102169,19115,18707,15930,1597,9005,134,35364,2019,11642,20919,138791.1167189604
153344,17650,29973,934,5733,6635,1471,40598,307,29087,5725,139829.6042776484
107958,26411,13665,18601,14226,6898,7551,29406,2590,28973,29364,180332.0184265251
23018,37795,27951,16235,1330,10118,8412,8905,4951,26669,31890,176346.7912000104
103716,36295,27113,12476,13869,16081,1389,18860,3432,13789,3732,153274.10260323755
170700,43113,23961,14798,5672,3920,8019,4603,3131,9545,4488,123787.75415904805
20296,31042,13452,18162,3637,1301,7324,8900,1929,8574,30597,126560.19355549882
34578,31533,23268,17927,7813,15636,6794,36345,4880,28562,1126,181014.28089896188
164626,39013,10497,14795,796,14388,3897,5511,4514,15590,466,114105.19131543668
41585,23042,3297,5385,3547,10328,4194,45372,1110,22359,37659,160352.23137399225
54225,30788,10352,13629,1386,656,7929,9762,842,21830,24686,125593.23165815047
154618,17775,6987,10851,757,18605,396,46143,751,12699,29174,148735.1527889634
66622,45731,3957,17076,5847,10944,9245,18351,2900,4717,21574,146564.8350907781
125665,18384,17963,8576,5987,3557,833,18586,1638,19843,8275,107512.44433318567
178775,7290,27808,1401,14978,13158,8492,10128,2622,20567,21014,129158.63536999446
145188,10214,2175,9001,11994,4906,5810,23219,1811,5782,5214,81911.38216432264
154736,29824,8317,8366,1604,1787,177,24810,2931,7914,14639,103519.96182692035
111701,24409,27618,9010,13213,15337,8082,48658,137,8000,23685,183257.1503148623
182171,15144,8482,8106,5213,4610,8132,45494,3977,22816,8781,134175.4721116893
102015,4335,8540,590,7476,7574,3195,18173,2114,16370,12398,83625.66761046418
73084,45926,20956,12687,7341,16452,3496,24264,191,29312,23877,193127.14010108513
193391,35490,15815,16315,11707,16144,7465,19425,3040,26967,24721,180886.34204123213
141600,39110,8856,2085,12439,11092,6728,37021,828,20082,7230,150099.66191824144
26140,39293,14412,6920,11239,4774,4723,4421,2296,15723,1717,109726.41310784091
139612,25696,11565,19403,11268,2991,2094,34508,2838,9428,7239,131612.73927237402
42141,46724,14003,1437,2646,14208,6026,42977,649,16043,33439,180453.1375391255
41628,27968,10946,8777,4645,3824,9264,14037,314,21004,34272,141472.58793484015
132398,6905,5603,2772,11828,16404,829,36079,1644,11552,3835,101370.11409107364
178315,5185,2058,13085,500,18579,7839,49338,1141,8479,26407,137074.35530473234
83747,10215,19921,11497,6649,13681,9219,31824,2897,3769,23448,136993.4524967618
103525,31752,7585,7211,8836,6274,6244,24206,2406,25412,29484,152052.7534349288
85198,5154,5903,2638,1905,18147,8828,29121,2343,16304,5738,97360.77586805396
145627,34338,18095,10537,10585,6338,7607,7082,799,1384,25089,123812.25720058604
64770,4674,24809,17596,6472,17279,7253,40787,3353,4432,10480,139487.55110180264
159009,14363,5787,11800,2771,9007,7865,17369,577,19840,22823,114614.9545998247
65618,10351,8340,3887,4655,16538,7030,42544,3485,12022,35475,147734.67147970904
124820,26639,26714,10092,6709,9264,1165,38385,4942,19197,15538,163036.31358890588
73103,2735,21992,567,4290,10217,2285,16991,4972,21051,16832,106359.24079385302
26493,10707,25760,14584,3149,18875,3642,3888,270,21210,24466,132622.26473544238
118038,33910,25764,15858,5531,14822,2500,11909,1445,22062,39381,181056.3143503828
45957,47185,24852,1530,2033,12946,3973,28791,1250,22174,30109,181662.93672309205
